id,name
GO:0002604,regulation of dendritic cell antigen processing and presentation
GO:0002606,positive regulation of dendritic cell antigen processing and presentation
GO:0002625,regulation of T cell antigen processing and presentation
GO:0002634,regulation of germinal center formation
GO:0002635,negative regulation of germinal center formation
GO:0002636,positive regulation of germinal center formation
GO:0002637,regulation of immunoglobulin production
GO:0002638,negative regulation of immunoglobulin production
GO:0002639,positive regulation of immunoglobulin production
GO:0002643,regulation of tolerance induction
GO:0002644,negative regulation of tolerance induction
GO:0002645,positive regulation of tolerance induction
GO:0002661,regulation of B cell tolerance induction
GO:0002663,positive regulation of B cell tolerance induction
GO:0002664,regulation of T cell tolerance induction
GO:0002666,positive regulation of T cell tolerance induction
GO:0002667,regulation of T cell anergy
GO:0002669,positive regulation of T cell anergy
GO:0002673,regulation of acute inflammatory response
GO:0002674,negative regulation of acute inflammatory response
GO:0002675,positive regulation of acute inflammatory response
GO:0002676,regulation of chronic inflammatory response
GO:0002677,negative regulation of chronic inflammatory response
GO:0002678,positive regulation of chronic inflammatory response
GO:0002679,respiratory burst involved in defense response
GO:0002681,somatic recombination of T cell receptor gene segments
GO:0002683,negative regulation of immune system process
GO:0002684,positive regulation of immune system process
GO:0002685,regulation of leukocyte migration
GO:0002686,negative regulation of leukocyte migration
GO:0002687,positive regulation of leukocyte migration
GO:0002688,regulation of leukocyte chemotaxis
GO:0002689,negative regulation of leukocyte chemotaxis
GO:0002690,positive regulation of leukocyte chemotaxis
GO:0002691,regulation of cellular extravasation
GO:0002692,negative regulation of cellular extravasation
GO:0002693,positive regulation of cellular extravasation
GO:0002694,regulation of leukocyte activation
GO:0002695,negative regulation of leukocyte activation
GO:0002696,positive regulation of leukocyte activation
GO:0002697,regulation of immune effector process
GO:0002698,negative regulation of immune effector process
GO:0002699,positive regulation of immune effector process
GO:0002700,regulation of production of molecular mediator of immune response
GO:0002701,negative regulation of production of molecular mediator of immune response
GO:0002702,positive regulation of production of molecular mediator of immune response
GO:0002703,regulation of leukocyte mediated immunity
GO:0002704,negative regulation of leukocyte mediated immunity
GO:0002705,positive regulation of leukocyte mediated immunity
GO:0002706,regulation of lymphocyte mediated immunity
GO:0002707,negative regulation of lymphocyte mediated immunity
GO:0002708,positive regulation of lymphocyte mediated immunity
GO:0002709,regulation of T cell mediated immunity
GO:0002710,negative regulation of T cell mediated immunity
GO:0002711,positive regulation of T cell mediated immunity
GO:0002712,regulation of B cell mediated immunity
GO:0002713,negative regulation of B cell mediated immunity
GO:0002714,positive regulation of B cell mediated immunity
GO:0002715,regulation of natural killer cell mediated immunity
GO:0002716,negative regulation of natural killer cell mediated immunity
GO:0002717,positive regulation of natural killer cell mediated immunity
GO:0002718,regulation of cytokine production involved in immune response
GO:0002719,negative regulation of cytokine production involved in immune response
GO:0002720,positive regulation of cytokine production involved in immune response
GO:0002724,regulation of T cell cytokine production
GO:0002725,negative regulation of T cell cytokine production
GO:0002726,positive regulation of T cell cytokine production
GO:0002730,regulation of dendritic cell cytokine production
GO:0002731,negative regulation of dendritic cell cytokine production
GO:0002739,regulation of cytokine secretion involved in immune response
GO:0002740,negative regulation of cytokine secretion involved in immune response
GO:0002741,positive regulation of cytokine secretion involved in immune response
GO:0002752,cell surface pattern recognition receptor signaling pathway
GO:0002753,cytoplasmic pattern recognition receptor signaling pathway
GO:0002755,MyD88-dependent toll-like receptor signaling pathway
GO:0002756,MyD88-independent toll-like receptor signaling pathway
GO:0002757,immune response-activating signal transduction
GO:0002758,innate immune response-activating signal transduction
GO:0002759,regulation of antimicrobial humoral response
GO:0002760,positive regulation of antimicrobial humoral response
GO:0002761,regulation of myeloid leukocyte differentiation
GO:0002762,negative regulation of myeloid leukocyte differentiation
GO:0002763,positive regulation of myeloid leukocyte differentiation
GO:0002764,immune response-regulating signaling pathway
GO:0002765,immune response-inhibiting signal transduction
GO:0002767,immune response-inhibiting cell surface receptor signaling pathway
GO:0002768,immune response-regulating cell surface receptor signaling pathway
GO:0002774,Fc receptor mediated inhibitory signaling pathway
GO:0002775,antimicrobial peptide production
GO:0002778,antibacterial peptide production
GO:0002784,regulation of antimicrobial peptide production
GO:0002786,regulation of antibacterial peptide production
GO:0002790,peptide secretion
GO:0002791,regulation of peptide secretion
GO:0002792,negative regulation of peptide secretion
GO:0002793,positive regulation of peptide secretion
GO:0002803,positive regulation of antibacterial peptide production
GO:0002805,regulation of antimicrobial peptide biosynthetic process
GO:0002807,positive regulation of antimicrobial peptide biosynthetic process
GO:0002808,regulation of antibacterial peptide biosynthetic process
GO:0002816,regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria
GO:0002819,regulation of adaptive immune response
GO:0002820,negative regulation of adaptive immune response
GO:0002821,positive regulation of adaptive immune response
GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
GO:0002823,negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
GO:0002825,regulation of T-helper 1 type immune response
GO:0002826,negative regulation of T-helper 1 type immune response
GO:0002827,positive regulation of T-helper 1 type immune response
GO:0002828,regulation of type 2 immune response
GO:0002829,negative regulation of type 2 immune response
GO:0002830,positive regulation of type 2 immune response
GO:0002831,regulation of response to biotic stimulus
GO:0002832,negative regulation of response to biotic stimulus
GO:0002833,positive regulation of response to biotic stimulus
GO:0002834,regulation of response to tumor cell
GO:0002836,positive regulation of response to tumor cell
GO:0002837,regulation of immune response to tumor cell
GO:0002839,positive regulation of immune response to tumor cell
GO:0002840,regulation of T cell mediated immune response to tumor cell
GO:0002855,regulation of natural killer cell mediated immune response to tumor cell
GO:0002857,positive regulation of natural killer cell mediated immune response to tumor cell
GO:0002858,regulation of natural killer cell mediated cytotoxicity directed against tumor cell target
GO:0002860,positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target
GO:0002861,regulation of inflammatory response to antigenic stimulus
GO:0002862,negative regulation of inflammatory response to antigenic stimulus
GO:0002863,positive regulation of inflammatory response to antigenic stimulus
GO:0002864,regulation of acute inflammatory response to antigenic stimulus
GO:0002865,negative regulation of acute inflammatory response to antigenic stimulus
GO:0002866,positive regulation of acute inflammatory response to antigenic stimulus
GO:0002874,regulation of chronic inflammatory response to antigenic stimulus
GO:0002876,positive regulation of chronic inflammatory response to antigenic stimulus
GO:0002877,regulation of acute inflammatory response to non-antigenic stimulus
GO:0002879,positive regulation of acute inflammatory response to non-antigenic stimulus
GO:0002880,regulation of chronic inflammatory response to non-antigenic stimulus
GO:0002883,regulation of hypersensitivity
GO:0002884,negative regulation of hypersensitivity
GO:0002885,positive regulation of hypersensitivity
GO:0002886,regulation of myeloid leukocyte mediated immunity
GO:0002887,negative regulation of myeloid leukocyte mediated immunity
GO:0002888,positive regulation of myeloid leukocyte mediated immunity
GO:0002889,regulation of immunoglobulin mediated immune response
GO:0002890,negative regulation of immunoglobulin mediated immune response
GO:0002891,positive regulation of immunoglobulin mediated immune response
GO:0002892,regulation of type II hypersensitivity
GO:0002894,positive regulation of type II hypersensitivity
GO:0002902,regulation of B cell apoptotic process
GO:0002903,negative regulation of B cell apoptotic process
GO:0002904,positive regulation of B cell apoptotic process
GO:0002905,regulation of mature B cell apoptotic process
GO:0002906,negative regulation of mature B cell apoptotic process
GO:0002911,regulation of lymphocyte anergy
GO:0002913,positive regulation of lymphocyte anergy
GO:0002920,regulation of humoral immune response
GO:0002921,negative regulation of humoral immune response
GO:0002922,positive regulation of humoral immune response
GO:0002923,regulation of humoral immune response mediated by circulating immunoglobulin
GO:0002924,negative regulation of humoral immune response mediated by circulating immunoglobulin
GO:0002925,positive regulation of humoral immune response mediated by circulating immunoglobulin
GO:0002930,trabecular meshwork development
GO:0002931,response to ischemia
GO:0002934,desmosome organization
GO:0002943,tRNA dihydrouridine synthesis
GO:0002949,tRNA threonylcarbamoyladenosine modification
GO:0003002,regionalization
GO:0003006,developmental process involved in reproduction
GO:0003007,heart morphogenesis
GO:0003009,skeletal muscle contraction
GO:0003010,voluntary skeletal muscle contraction
GO:0003011,involuntary skeletal muscle contraction
GO:0003012,muscle system process
GO:0003013,circulatory system process
GO:0003014,renal system process
GO:0003015,heart process
GO:0003016,respiratory system process
GO:0003018,vascular process in circulatory system
GO:0003025,regulation of systemic arterial blood pressure by baroreceptor feedback
GO:0003032,detection of oxygen
GO:0003044,regulation of systemic arterial blood pressure mediated by a chemical signal
GO:0003050,regulation of systemic arterial blood pressure by atrial natriuretic peptide
GO:0003051,angiotensin-mediated drinking behavior
GO:0003056,regulation of vascular smooth muscle contraction
GO:0003057,regulation of the force of heart contraction by chemical signal
GO:0003062,regulation of heart rate by chemical signal
GO:0003064,regulation of heart rate by hormone
GO:0003071,renal system process involved in regulation of systemic arterial blood pressure
GO:0003072,renal control of peripheral vascular resistance involved in regulation of systemic arterial blood pressure
